T07,"Teaching staff at the primary, secondary and tertiary levels",,,,,
Region/Country/Area,,Year,Series,Value,Footnotes,Source
408,Dem. People's Rep. Korea,2018,Teachers at secondary level (thousands),123.5390,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2002,Teachers at primary level (thousands),158.8870,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2002,Pupil-teacher ratio in primary education,34.3350,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2009,Teachers at primary level (thousands),274.4530,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2009,Pupil-teacher ratio in primary education,37.3255,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2009,Teachers at secondary level (thousands),212.2730,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2009,Pupil-teacher ratio in secondary education,16.0103,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2009,Teachers at tertiary level (thousands),23.0090,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2009,Pupil-teacher ratio in tertiary education,16.4226,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2010,Teachers at primary level (thousands),285.6400,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2010,Pupil-teacher ratio in primary education,37.0131,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2010,Teachers at secondary level (thousands),218.3200,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2010,Pupil-teacher ratio in secondary education,15.9603,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2013,Teachers at primary level (thousands),339.9280,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2013,Pupil-teacher ratio in primary education,37.0693,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2013,Teachers at secondary level (thousands),281.3240,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2013,Pupil-teacher ratio in secondary education,14.2030,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2013,Teachers at tertiary level (thousands),28.8770,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2013,Pupil-teacher ratio in tertiary education,15.3402,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2015,Teachers at primary level (thousands),414.5800,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2015,Pupil-teacher ratio in primary education,33.1979,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2015,Teachers at secondary level (thousands),324.3240,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
180,Dem. Rep. of the Congo,2015,Pupil-teacher ratio in secondary education,14.2416,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
208,Denmark,2001,Teachers at primary level (thousands),39.8540,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
208,Denmark,2001,Pupil-teacher ratio in primary education,9.9330,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
208,Denmark,2001,Teachers at secondary level (thousands),43.9210,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
208,Denmark,2001,Pupil-teacher ratio in secondary education,10.0527,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
208,Denmark,2014,Teachers at primary level (thousands),43.5380,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
208,Denmark,2014,Pupil-teacher ratio in primary education,10.7374,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
208,Denmark,2014,Teachers at secondary level (thousands),49.0500,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
208,Denmark,2014,Pupil-teacher ratio in secondary education,11.2903,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
208,Denmark,2014,Teachers at tertiary level (thousands),28.1880,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
208,Denmark,2014,Pupil-teacher ratio in tertiary education,10.6925,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
208,Denmark,2015,Teachers at tertiary level (thousands),37.0740,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
208,Denmark,2015,Pupil-teacher ratio in tertiary education,8.4630,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
262,Djibouti,2002,Teachers at secondary level (thousands),0.6440,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
262,Djibouti,2002,Pupil-teacher ratio in secondary education,31.8571,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
262,Djibouti,2002,Teachers at tertiary level (thousands),0.0480,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
262,Djibouti,2002,Pupil-teacher ratio in tertiary education,15.1667,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
262,Djibouti,2004,Teachers at primary level (thousands),1.4100,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
262,Djibouti,2004,Pupil-teacher ratio in primary education,34.5482,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
262,Djibouti,2004,Teachers at tertiary level (thousands),0.0920,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
262,Djibouti,2004,Pupil-teacher ratio in tertiary education,12.3261,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
262,Djibouti,2005,Teachers at tertiary level (thousands),0.0960,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
262,Djibouti,2005,Pupil-teacher ratio in tertiary education,17.6667,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
262,Djibouti,2009,Teachers at primary level (thousands),1.6270,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
