bulgaria,57.253,2005-2010,Secondary
burundi,7.498,2005-2010,Secondary
cabo verde,2.241,2005-2010,Secondary
cambodia,28.664,2005-2010,Secondary
cameroon,45.687,2005-2010,Secondary
cayman islands,0.318,2005-2010,Secondary
central african republic,1.166,2005-2010,Secondary
central asia,793.0905,2005-2010,Secondary
chad,10.1775,2005-2010,Secondary
chile,65.813,2005-2010,Secondary
"china, hong kong sar",27.581,2005-2010,Secondary
"china, macao sar",2.077,2005-2010,Secondary
colombia,175.7345,2005-2010,Secondary
cook islands,0.122,2005-2010,Secondary
croatia,39.472,2005-2010,Secondary
cuba,84.827,2005-2010,Secondary
cyprus,5.694,2005-2010,Secondary
czechia,92.476,2005-2010,Secondary
dem. people's rep. korea,123.702,2005-2010,Secondary
dem. rep. of the congo,212.273,2005-2010,Secondary
djibouti,1.497,2005-2010,Secondary
dominica,0.496,2005-2010,Secondary
dominican republic,30.583,2005-2010,Secondary
eastern asia,6499.985,2005-2010,Secondary
ecuador,75.743,2005-2010,Secondary
egypt,549.344,2005-2010,Secondary
el salvador,20.4665,2005-2010,Secondary
equatorial guinea,1.327,2005-2010,Secondary
eritrea,4.225,2005-2010,Secondary
eswatini,4.109999999999999,2005-2010,Secondary
ethiopia,81.887,2005-2010,Secondary
europe,5836.1337,2005-2010,Secondary
fiji,5.265,2005-2010,Secondary
finland,41.982,2005-2010,Secondary
france,528.062,2005-2010,Secondary
georgia,45.147,2005-2010,Secondary
germany,595.635,2005-2010,Secondary
ghana,86.01650000000001,2005-2010,Secondary
gibraltar,0.282,2005-2010,Secondary
greece,86.439,2005-2010,Secondary
guatemala,47.904,2005-2010,Secondary
guinea,14.0715,2005-2010,Secondary
guinea-bissau,1.48,2005-2010,Secondary
guyana,3.915,2005-2010,Secondary
hungary,96.588,2005-2010,Secondary
indonesia,1281.677,2005-2010,Secondary
iraq,148.363,2005-2010,Secondary
israel,69.5705,2005-2010,Secondary
italy,439.2015,2005-2010,Secondary
kenya,93.27199999999999,2005-2010,Secondary
kiribati,0.6705000000000001,2005-2010,Secondary
kuwait,31.206,2005-2010,Secondary
kyrgyzstan,53.754,2005-2010,Secondary
lao people's dem. rep.,15.891,2005-2010,Secondary
latin america & the caribbean,3470.0666,2005-2010,Secondary
latvia,25.124,2005-2010,Secondary
lebanon,41.801,2005-2010,Secondary
